"sid","recommend_mode"
"1339059","2"
"1410067","5"
"1259314","1"
"1273279","7"
"2070975","9"
"431017","2"
"1133673","2"
"1437425","7"
"1254439","1"
"1337182","2"
"444398","2"
"466931","1"
"1110846","2"
"1248241","1"
"2042125","2"
"1382534","9"
"1346987","7"
"1380818","7"
"1347962","2"
"1398852","1"
"1248381","7"
"2048069","1"
"1263895","0"
"1358552","2"
"453401","2"
"460866","2"
"2053686","2"
"461699","7"
"1391527","1"
"1247818","2"
"430611","5"
"1264674","7"
"1449164","9"
"1372270","7"
"1387704","7"
"1118428","2"
"430458","9"
"1124608","7"
"1409811","2"
"1141740","2"
"1404651","1"
"1427372","2"
"1333772","1"
"2052864","7"
"2043774","1"
"1411296","9"
"462933","2"
"1262113","1"
"1390206","1"
"1141353","2"
"461493","2"
"441635","7"
"1389363","2"
"1280657","2"
"1368727","9"
"1114111","2"
"435693","7"
"1446549","1"
"1428517","2"
"1433442","9"
"1285068","2"
"1416282","7"
"1252208","5"
"1443230","9"
"1424160","1"
"458768","2"
"1285017","5"
"430056","9"
"1257137","2"
"1438670","2"
"1272333","2"
"1139502","2"
"1247792","7"
"1282914","2"
"1437953","7"
"1140795","2"
"456432","9"
"1400210","7"
"424066","7"
"2049809","7"
"1362078","9"
"433162","7"
"1121507","9"
"1424227","9"
"1281739","2"
"1404647","9"
"2040505","2"
"1139015","5"
"445189","2"
"1401701","1"
"447900","7"
"1264935","7"
"462301","2"
"1436478","1"
"1439865","5"
"1254140","2"
"465231","2"
"1255822","7"
"1136511","2"
"1279773","2"
"1394287","7"
"1404877","5"
"437429","2"
"1405524","2"
"1276530","7"
"1407978","1"
"1354813","1"
"1395951","7"
"443093","7"
"1356573","2"
"1108003","2"
"1353442","2"
"1423067","2"
"1409712","2"
"1277621","5"
"458269","9"
"1357730","2"
"1127808","7"
"2053372","1"
"1443062","9"
"1363444","2"
"454196","2"
"1371080","1"
"470436","5"
"1265475","5"
"2075198","7"
"1396325","7"
"1399833","9"
"1447960","1"
"1386735","1"
"1123840","7"
"1429867","2"
"1245372","9"
"2079351","9"
"1366250","2"
"1354613","2"
"1333238","2"
"1121844","7"
"1261543","7"
"1342547","9"
"1435532","1"
"1128888","2"
"1281220","2"
"437390","2"
"436902","1"
"2075887","7"
"1358050","2"
"1377636","2"
"2067953","9"
"1273104","1"
"1350522","7"
"1419088","1"
"423759","1"
"435006","1"
"1252073","7"
"443412","2"
"1413907","2"
"1118133","7"
"1127387","1"
"459898","2"
"1368575","1"
"1401154","2"
"439652","1"
"1118982","5"
"465606","1"
"2075104","5"
"1114438","9"
"1124670","7"
"1253902","5"
"1403885","9"
"1367936","1"
"1350654","1"
"1272596","1"
"1133904","7"
"1439063","1"
"1388501","5"
"1335061","5"
"466049","5"
"1413287","2"
"1269123","7"
"443675","2"
"1282228","5"
"1440211","7"
"1284621","1"
"2040235","1"
"1269000","1"
"464825","7"
"2045845","1"
"442357","7"
"1253161","2"
"1336739","2"
"1264885","7"
"1400063","7"
"1261429","1"
"1330663","2"
"1354687","5"
"1246914","1"
"434016","1"
"1429151","9"
"1382146","2"
"2076004","2"
"1119294","2"
"1127995","2"
"1448472","2"
"1343532","7"
"452853","5"
"1251692","2"
"463377","1"
"441350","2"
"1115034","2"
"1278546","7"
"1359740","1"
"1421842","1"
"1256960","1"
"1430079","1"
"1376907","9"
"1371276","7"
"1420169","1"
"2068486","2"
"1360795","2"
"1256435","1"
"1418446","2"
"1264507","0"
"2078261","2"
"1282846","2"
"1407474","2"
"448094","2"
"1343002","2"
"1436512","2"
"457610","1"
"1279957","2"
"423389","2"
"2039929","2"
"1431036","1"
"1387725","2"
"1341334","2"
"444600","2"
"1126077","2"
"1434249","2"
"1115093","7"
"1340782","7"
"1108566","2"
"1254680","5"
"1413696","1"
"1446634","7"
"1123877","9"
"1131642","1"
"1128660","9"
"1374249","5"
"1334911","1"
"1259874","7"
"1115851","2"
"1375160","2"
"425368","1"
"1370630","2"
"1344108","2"
"1438628","2"
"1284972","9"
"1247804","9"
"1386300","2"
"1342137","2"
"1430273","2"
"1263959","2"
"1348138","2"
"1413743","7"
"1129324","1"
"433926","5"
"1254482","1"
"2050378","1"
"1390878","7"
"1333354","1"
"2079537","9"
"1111279","2"
"1388109","2"
"1349718","1"
"1400672","7"
"439255","2"
"436093","9"
"1351429","2"
"1118967","5"
"429917","2"
"1430039","9"
"1282827","2"
"442636","2"
"422658","1"
"1378536","7"
"1138858","2"
"1367479","2"
"1275181","7"
"1333869","1"
"466461","2"
"1256774","1"
"1270210","2"
"1404218","2"
"1440776","1"
"1132945","2"
"1363679","1"
"1429214","1"
"2074247","2"
"1402624","1"
"427860","1"
"1410129","7"
"455038","1"
"420169","2"
"2059929","5"
"1442154","2"
"1437553","2"
"1343044","2"
"1429571","7"
"429245","5"
"444956","2"
"467973","2"
"1367584","9"
"466000","5"
"1281037","9"
"2054139","2"
"1254768","1"
"1342206","2"
"1251449","2"
"1258971","7"
"1373688","2"
"1388565","2"
"1246152","1"
"1359614","2"
"424138","9"
"471249","1"
"437011","9"
"1399251","7"
"1248192","2"
"1134300","2"
"1370925","1"
"2049083","1"
"1336271","2"
"1113054","9"
"425956","9"
"1278230","2"
"1406226","7"
"2037174","7"
"1264884","7"
"1241673","2"
"1263074","2"
"1426107","5"
"2059285","7"
"441877","5"
"1439475","2"
"2072755","2"
"2056206","7"
"432263","2"
"424816","1"
"1431534","1"
"1449987","2"
"1282434","5"
"453199","7"
"1383679","2"
"423854","1"
"470544","2"
"430011","9"
"1379976","9"
"1379818","1"
"440691","1"
"1429619","2"
"1370549","7"
"1268832","9"
"1113896","5"
"1271583","5"
"1112143","7"
"2043872","2"
"1259760","5"
"1269362","2"
"1245842","2"
"1404308","2"
"1127999","5"
"422800","2"
"1384121","7"
"1435028","1"
"427535","2"
"1145432","7"
"1395010","2"
"436357","1"
"464599","5"
"1386005","5"
"1406535","2"
"455025","1"
"1339167","1"
"1388247","2"
"1447277","7"
"1431492","5"
"1257943","5"
"2072253","2"
"1443621","7"
"1333506","2"
"455215","2"
"1131521","9"
"1124261","9"
"446786","1"
"1353907","7"
"1394960","2"
"434084","2"
"1355541","9"
"1119936","2"
"1434239","2"
"1365115","9"
"1250573","7"
"1124344","7"
"1275703","1"
"1120675","1"
"1394722","2"
"1248034","7"
"1405954","2"
"2054110","1"
"1275630","5"
"1276769","5"
"1111691","2"
"1395844","2"
"1118236","2"
"1261596","7"
"1246348","7"
"1127111","2"
"1354574","2"
"1353404","7"
"1131139","7"
"1354355","7"
"1254102","2"
"1254778","2"
"2046515","2"
"1275460","1"
"463867","2"
"1436649","2"
"1113983","2"
"1259830","2"
"1416112","1"
"1256537","2"
"1341125","5"
"1259101","7"
"1258232","7"
"1379057","2"
"1408147","7"
"1127033","9"
"2040979","2"
"1426520","1"
"462985","1"
"458642","2"
"2073056","7"
"457752","9"
"1272885","5"
"1330511","1"
"431536","9"
"1282278","7"
"1380930","7"
"1273097","1"
"1342986","5"
"453476","2"
"1138083","1"
"1333786","2"
"1338056","2"
"1377872","2"
"1118160","2"
"452356","2"
"446286","1"
"1284704","1"
"1441828","2"
"470730","2"
"2040219","2"
"1424251","1"
"1395307","9"
"429417","7"
"1116161","2"
"1259433","1"
"1278055","7"
"1434456","7"
"1364204","2"
"1280827","2"
"1430723","9"
"1354549","5"
"1248584","2"
"1264715","5"
"1401650","2"
"1355215","5"
"1355097","1"
"1387637","1"
"423630","7"
"1378476","7"
"1282164","2"
"1418948","2"
"2041352","1"
"1426397","9"
"1112897","7"
"1135060","2"
"1333956","7"
"1424073","7"
"2055783","7"
"1395350","2"
"2040723","7"
"1438137","2"
"1108884","1"
"1265953","2"
"463846","7"
"1410764","7"
"1337371","5"
"459415","5"
"433473","9"
"1130986","7"
"1133245","1"
"2049198","7"
"1443200","2"
"1380467","2"
"1336989","7"
"1265779","9"
"1127691","7"
"460243","2"
"1331371","7"
"1385811","1"
"458524","2"
"1336617","1"
"1121262","2"
"1121191","7"
"1446503","1"
"1108010","1"
"1334578","2"
"464975","2"
"2035876","2"
"454324","2"
"1410468","7"
"1431206","1"
"1251725","2"
"1282842","5"
"1358140","2"
"1428768","5"
"441260","7"
"1401120","2"
"1135002","1"
"2071351","7"
"425102","2"
"1390837","2"
"2070156","5"
"1374042","7"
"1342633","9"
"1282956","2"
"1390869","2"
"1258131","9"
"1356787","2"
"421130","0"
"465722","7"
"1356521","7"
"1440001","1"
"1428998","1"
"1435585","5"
"1438642","7"
"1390195","7"
"435671","2"
"1430286","5"
"1422829","2"
"1110943","5"
"445081","2"
"1414683","2"
"1253121","2"
"1417339","7"
"2036671","1"
"1136948","9"
"438487","2"
"456012","2"
"1133260","7"
"1377468","5"
"1274522","9"
"464630","5"
"2037719","2"
"1390325","2"
"468180","2"
"423079","7"
"1122656","7"
"1114212","9"
"1376272","2"
"439317","2"
"1412200","2"
"1407384","5"
"1133891","1"
"1242172","2"
"1113487","1"
"1107498","2"
"1419736","2"
"1258360","2"
"1339143","2"
"1331250","5"
"1141330","7"
"1422262","1"
"1426382","2"
"1375358","9"
"1381390","2"
"1415595","7"
"1255735","2"
"2077715","2"
"1438437","5"
"1115635","1"
"1353386","2"
"467853","2"
"1133573","2"
"1400935","7"
"1278273","1"
"437740","2"
"1260856","2"
"1401136","1"
"1127669","3"
"435571","7"
"1336229","1"
"1413940","2"
"458981","2"
"1341296","7"
"1366394","5"
"1370171","1"
"467554","2"
"1109198","2"
"1332268","2"
"1272855","5"
"1276590","2"
"445614","7"
"462424","1"
"1379199","7"
"1378253","1"
"437460","7"
"1335330","9"
"1118923","7"
"1350217","2"
"460619","9"
"2048873","9"
"420354","7"
"1337764","2"
"1445703","7"
"1122691","9"
"1383993","2"
"461415","2"
"1381173","1"
"1340597","2"
"438797","1"
"1135816","2"
"1395298","7"
"1386625","9"
"1113650","1"
"458736","2"
"457763","1"
"423307","1"
"1276758","2"
"1139656","7"
"1359676","1"
"1441337","2"
"1424575","5"
"1278716","7"
"1375966","2"
"1351475","2"
"1367604","7"
"1355597","7"
"447887","2"
"2067663","1"
"2071807","2"
"1413866","7"
"457489","7"
"2059792","7"
"1328885","2"
"435606","7"
"2063510","2"
"1129110","2"
"1365164","7"
"1402499","7"
"471426","9"
"1269416","1"
"1122840","2"
"1242513","5"
"1364909","2"
"431235","9"
"1126527","2"
"1376961","1"
"1429324","2"
"1397759","1"
"468793","9"
"1373030","2"
"453795","5"
"2077416","2"
"447744","2"
"1248426","7"
"1368868","7"
"2043778","1"
"470437","5"
"1413600","5"
"466347","2"
"2057610","1"
"1119614","7"
"1145906","5"
"1253253","1"
"1436990","2"
"1374337","2"
"2073757","2"
"1378213","1"
"458523","2"
"2046248","2"
"1123815","2"
"470435","1"
"1278464","9"
"1376310","9"
"1421437","1"
"1139389","2"
"2077870","2"
"1431266","9"
"2070370","2"
"454327","1"
"1410074","2"
"428634","2"
"1410364","2"
"1421198","7"
"452978","2"
"1396401","2"
"470641","2"
"1382274","7"
"1260573","2"
"1251713","2"
"1349573","2"
"1350199","2"
"1392835","2"
"1261283","5"
"1363626","1"
"437830","2"
"1437905","1"
"1368855","7"
"423075","2"
"1339888","9"
"2078985","1"
"1356074","2"
"1358981","1"
"1243405","7"
"436729","7"
"1126768","2"
"446685","2"
"1343281","2"
"1114638","2"
"2076667","2"
"1282561","2"
"420279","9"
"1251190","1"
"1360002","2"
"1441767","9"
"1363709","2"
"2069717","2"
"1263912","5"
"1112044","5"
"455783","9"
"1369326","2"
"464733","9"
"1134479","1"
"1111033","2"
"1386489","2"
"1245982","1"
"1332364","1"
"1433487","1"
"1407464","9"
"1402522","1"
"1142722","2"
"1423883","7"
"1247959","7"
"1405949","2"
"2044419","7"
"2043343","1"
"1260264","2"
"1391499","5"
"1448870","9"
"1367672","2"
"1248983","9"
"1367516","2"
"2056252","2"
"1438341","7"
"1398125","2"
"1344398","2"
"1345960","2"
"461180","5"
"1246287","1"
"423812","7"
"1107182","2"
"446701","2"
"1363946","5"
"1276643","1"
"1411823","2"
"1339582","9"
"1394260","2"
"463871","2"
"1407086","2"
"465813","5"
"462089","1"
"1344197","1"
"1420524","2"
"442265","5"
"1346180","7"
"1334936","2"
"1420544","5"
"437868","1"
"1334984","7"
"1260462","5"
"1389661","1"
"1125445","2"
"1281063","2"
"421693","5"
"1348682","7"
"1350807","2"
"457023","2"
"1113598","1"
"1275275","7"
"1381141","1"
"446681","7"
"1413527","1"
"1407671","7"
"2065181","9"
"1414293","2"
"1364763","2"
"433263","2"
"1343004","2"
"1371439","5"
"1256086","1"
"1118971","1"
"1137150","1"
"434843","2"
"1395989","2"
"464771","1"
"439003","2"
"1392240","5"
"1281772","1"
"1421643","2"
"1395750","2"
"1407269","1"
"462015","2"
"458994","1"
"1346933","7"
"1371838","7"
"458684","1"
"1388754","2"
"1268228","1"
"470182","5"
"1394342","2"
"1395069","5"
"422180","1"
"1351117","2"
"1377311","7"
"2073210","1"
"452766","2"
"1115312","2"
"457348","1"
"1358004","7"
"444412","1"
"1254014","2"
"1360707","2"
"1425733","2"
"2044394","2"
"1387302","7"
"1447886","7"
"1415671","2"
"441209","1"
"1344421","2"
"1367455","7"
"2051995","9"
"1423519","2"
"1400801","2"
"1255071","1"
"1385515","2"
"1346960","7"
"1416200","9"
"421776","2"
"1265273","1"
"1337842","2"
"1135054","2"
"1249702","5"
"1143957","2"
"1137124","1"
"1436415","9"
"1275291","9"
"1134062","1"
"1333484","2"
"1420240","2"
"1265915","2"
"1360532","7"
"1373128","2"
"440089","2"
"1419891","2"
"1407703","2"
"1354943","1"
"1358498","2"
"1254009","5"
"1425823","1"
"1378003","1"
"1371479","5"
"1282203","2"
"1408350","2"
"435103","9"
"1399563","2"
"1387565","2"
"438740","2"
"1415806","2"
"1285025","2"
"1277886","2"
"440607","7"
"1357528","7"
"1278897","9"
"1425098","2"
"1114220","9"
"1249138","7"
"1242634","9"
"1136930","1"
"2051346","9"
"1437016","7"
"1368567","7"
"1402668","2"
"1384746","9"
"447348","2"
"1388534","2"
"1361025","2"
"1448077","7"
"1283723","5"
"1268420","1"
"1393711","2"
"2047711","2"
"1432566","9"
"1284014","7"
"1407074","2"
"1273275","7"
"465872","1"
"1410636","7"
"462123","7"
"1124996","2"
"1260476","7"
"1343357","7"
"466155","1"
"1440545","9"
"1339462","1"
"448989","2"
"1427419","5"
"464480","1"
"1250367","2"
"2060794","5"
"1277418","1"
"1362944","7"
"451713","2"
"438198","1"
"425270","2"
"1404284","2"
"2037499","2"
"441538","2"
"1376350","2"
"2065231","2"
"1250526","2"
"433597","2"
"1283413","7"
"464193","2"
"439282","1"
"2043867","2"
"1121122","9"
"2076762","7"
"1117259","1"
"1416497","2"
"1133142","7"
"430415","2"
"1358701","2"
"1388816","1"
"1336980","1"
"1135506","2"
"1116203","7"
"1382921","7"
"1449349","2"
"1443414","9"
"1385046","9"
"1342593","2"
"2056145","2"
"1373746","2"
"1339006","1"
"2040060","7"
"1247495","2"
"451749","5"
"1421349","9"
"1415279","2"
"1360879","2"
"1425639","2"
"454251","2"
"1269305","2"
"1408492","2"
"1419201","1"
"447488","2"
"436856","5"
"1408619","1"
"1350616","2"
"1350081","1"
"455798","5"
"1424686","9"
"2080777","2"
"1126376","5"
"1273645","1"
"1245902","2"
"1343146","7"
"1431880","7"
"1124709","7"
"2077355","5"
"2064626","9"
"1389734","1"
"445061","5"
"466044","1"
"1127403","2"
"1328899","2"
"1425778","2"
"2046314","2"
"465026","2"
"1123513","2"
"1284145","1"
"1420216","9"
"440890","5"
"1445063","2"
"448387","2"
"444711","2"
"447797","9"
"1350753","2"
"1141788","1"
"1359290","2"
"467474","2"
"1437935","2"
"435084","2"
"435880","1"
"464901","9"
"437262","9"
"463344","2"
"1131267","2"
"1108556","2"
"1266102","2"
"1350094","2"
"1128271","2"
"1121246","7"
"1381207","5"
"468095","7"
"1142678","7"
"1347414","2"
"1394653","5"
"1131014","2"
"1371204","2"
"1142578","2"
"433319","2"
"1445874","2"
"1122692","9"
"1275301","1"
"427686","7"
"1403857","9"
"1263916","2"
"1139434","2"
"1112612","2"
"2053462","1"
"448206","2"
"446633","9"
"432994","1"
"2041994","2"
"467494","2"
"463958","7"
"2041173","7"
"1366674","2"
"1366134","9"
"459352","1"
"1386677","2"
"1349032","7"
"2062713","1"
"1414479","2"
"1386078","7"
"1279504","1"
"1110628","5"
"2043469","9"
"1431799","2"
"1411607","5"
"1384909","2"
"2058685","2"
"1142611","2"
"1142963","2"
"1249701","2"
"1247807","2"
"440004","2"
"1253058","2"
"1367964","1"
"1258107","1"
"1389078","5"
"2071810","2"
"1407142","1"
"423303","2"
"1412168","7"
"1272266","7"
"1444133","2"
"1414323","2"
"1427853","2"
"438007","2"
"1391367","2"
"1420641","7"
"2064249","2"
"1375467","2"
"1140742","9"
"1116637","1"
"1415837","1"
"1139310","9"
"1449302","2"
"2046853","7"
"1264004","2"
"1133068","2"
"2041646","5"
"427292","9"
"1260122","2"
"1250885","7"
"1387923","2"
"1422117","2"
"1387042","7"
"1384361","7"
"428757","9"
"429112","2"
"1448043","2"
"1246688","2"
"1138237","7"
"1126769","2"
"1242074","5"
"1251774","1"
"1125812","2"
"1344049","7"
"1140158","1"
"1329636","2"
"1122746","1"
"466323","2"
"1350299","9"
"464350","2"
"1267858","2"
"1249030","2"
"2049165","7"
"1360560","2"
"1419941","2"
"1356984","2"
"440627","2"
"1439984","5"
"1373592","2"
"453732","9"
"1392100","2"
"1420990","1"
"455318","7"
"1388775","7"
"2070730","1"
"2061264","2"
"1438254","9"
"463852","2"
"422535","5"
"1443198","2"
"442983","7"
"1374281","2"
"436062","9"
"1381473","1"
"1435622","2"
"1418644","2"
"431657","5"
"1406919","1"
"1253977","2"
"1266306","2"
"1120805","1"
"1139755","7"
"445643","2"
"1391355","1"
"2037017","2"
"1422763","9"
"1328610","2"
"1344123","9"
"431407","2"
"1375706","2"
"1439508","7"
"1263739","2"
"430405","2"
"1410525","2"
"1396342","7"
"1412400","2"
"1403886","9"
"441520","7"
"1364768","5"
"1282446","2"
"2080132","9"
"1261213","2"
"2047868","7"
"1132598","2"
"1420676","7"
"1122699","7"
"422606","5"
"1328903","2"
"1256652","7"
"1273205","9"
"1135722","9"
"1129634","2"
"1278409","1"
"1246751","2"
"1122305","7"
"1249987","7"
"1285542","9"
"433406","7"
"1352228","2"
"1279827","2"
"452703","2"
"1409187","2"
"1115929","9"
"1424562","2"
"420499","2"
"1426857","9"
"447826","5"
"1134280","1"
"453648","9"
"1342062","2"
"1263150","7"
"1119735","2"
"449034","2"
"1405061","1"
"1132115","5"
"1251604","2"
"2068100","5"
"1371124","2"
"2053905","9"
"1435329","9"
"446907","7"
"1346788","1"
"1243915","7"
"1409839","1"
"1445947","2"
"2051263","7"
"1284574","2"
"444233","2"
"448696","7"
"432497","1"
"1424703","1"
"460964","2"
"2079887","7"
"2072147","9"
"1117065","9"
"1126249","7"
"1123317","5"
"445692","2"
"1444088","1"
"1379698","2"
"458585","2"
"1443699","2"
"1268866","1"
"1351250","7"
"1435454","2"
"1145003","7"
"1338366","2"
"440939","2"
"1282369","7"
"438666","7"
"1394073","7"
"1346772","7"
"1357204","1"
"1423069","2"
"467771","2"
"1278357","2"
"439494","2"
"1410187","2"
"1257593","2"
"1433796","9"
"1369852","9"
"1129065","9"
"469490","2"
"1252081","5"
"1356058","2"
"1348958","7"
"1361075","7"
"1353871","7"
"429831","2"
"444657","1"
"1115054","1"
"1431623","7"
"1275010","1"
"1266641","7"
"1134268","9"
"2067542","7"
"1356045","7"
"1445334","2"
"1329739","1"
"1412326","5"
"1442140","2"
"1257699","2"
"1109540","7"
"1346687","2"
"1111555","1"
"433684","7"
"1248170","5"
"430940","1"
"1404750","1"
"1399249","2"
"1254748","2"
"1405252","1"
"1364886","2"
"1415368","2"
"1395908","1"
"1112741","2"
"436780","2"
"448693","9"
"2056000","7"
"1362294","7"
"1269625","2"
"1383363","1"
"2078383","1"
"1285841","1"
"1383513","1"
"470713","2"
"1360999","1"
"2063538","2"
"443158","1"
"1365747","5"
"1446398","7"
"1127120","7"
"465601","7"
"1342589","2"
"1423109","2"
"2066584","9"
"1439503","7"
"442891","7"
"459038","1"
"1395964","2"
"466821","1"
"2057408","2"
"471151","2"
"1357846","2"
"1333740","5"
"1359214","1"
"1261580","1"
"1328576","9"
"1441006","2"
"1141734","2"
"2052344","2"
"1132416","2"
"1422474","2"
"2042198","1"
"1115727","7"
"463868","2"
"466711","2"
"1117139","2"
"1131877","7"
"1281630","7"
"435049","1"
"1328573","9"
"1246494","1"
"1403692","2"
"1348585","1"
"1448889","9"
"1418499","9"
"448032","7"
"1408544","1"
"1382084","7"
"1427989","1"
"1336677","5"
"1383792","2"
"1347947","7"
"1449804","7"
"1368510","2"
"1386563","2"
"441861","1"
"1130703","5"
"1336785","1"
"454533","1"
"1371842","1"
"1364393","7"
"1244517","2"
"1354042","2"
"1372112","7"
"1354581","2"
"1273605","9"
"446060","2"
"1140150","7"
"1347117","9"
"438983","1"
"1284797","7"
"438214","9"
"1392368","2"
"1269265","1"
"1423456","9"
"1114146","5"
"1334581","1"
"1399108","2"
"1136865","5"
"1365425","2"
"2044798","2"
"1132881","5"
"1394914","7"
"446843","1"
"1359326","9"
"1427113","2"
"451190","1"
"1423102","7"
"2066451","2"
"1334237","1"
"1278884","2"
"1122651","2"
"1393722","2"
"1249078","2"
"2041812","2"
"1437921","2"
"1355483","9"
"2080970","2"
"1135482","1"
"433518","2"
"1448259","2"
"1399566","7"
"1268113","9"
"1409365","7"
"459522","2"
"458184","5"
"1284990","7"
"2079690","7"
"1414572","2"
"1389640","1"
"443453","2"
"430451","2"
"1343066","7"
"1283794","7"
"1119249","2"
"1248537","2"
"1113749","2"
"2071184","1"
"1264011","2"
"471339","2"
"421637","1"
"1383399","7"
"1372314","2"
"1358849","1"
"1257129","2"
"1398832","2"
"1374527","7"
"1408124","1"
"1365209","5"
"1244176","1"
"460828","9"
"424902","2"
"1144433","7"
"1407473","1"
"422633","2"
"1279196","2"
"1120480","2"
"444922","2"
"1371782","1"
"1397386","7"
"1247210","7"
"426464","7"
"1401755","1"
"434922","2"
"1361096","1"
"1443179","2"
"1126852","1"
"1119744","2"
"1275028","2"
"436867","5"
"430691","5"
"450720","5"
"1253986","7"
"464753","1"
"2042674","2"
"1404934","2"
"468459","2"
"421294","7"
"1243603","1"
"1247946","2"
"1414897","1"
"1442717","7"
"1379351","2"
"453631","5"
"1284317","2"
"425431","2"
"1416013","1"
"2038656","2"
"1124904","2"
"1420050","7"
"1275469","1"
"441516","7"
"431786","7"
"2041689","2"
"1134189","2"
"1397332","9"
"1375402","5"
"1406945","0"
"445522","2"
"2079412","1"
"1339922","9"
"1427497","2"
"1434752","2"
"2053722","2"
"1347819","2"
"2081057","9"
"1403783","7"
"1413461","2"
"1274975","9"
"1352059","2"
"1442062","2"
"1350710","2"
"1396837","5"
"452775","9"
"425381","2"
"2047445","1"
"1246237","2"
"444300","9"
"431967","5"
"430910","2"
"1420395","2"
"1379454","7"
"1357055","2"
"1128694","7"
"420275","7"
"422688","7"
"458540","7"
"448774","7"
"420739","2"
"1379091","2"
"1407044","1"
"1366697","1"
"1266226","2"
"444244","5"
"1257049","2"
"1107258","7"
"2076057","7"
"1375302","2"
"1361900","2"
"1110259","1"
"1387837","7"
"1248785","2"
"1359405","1"
"1390200","2"
"430593","2"
"443151","5"
"465135","7"
"1399514","1"
"1387633","5"
"459351","2"
"1132580","2"
"1261302","1"
"1370638","9"
"466678","2"
"2045209","2"
"1119098","2"
"1367105","2"
"1436974","2"
"1425183","2"
"1445231","1"
"1124207","2"
"446146","7"
"1133249","1"
"1368951","2"
"1123171","7"
"2065948","5"
"1341768","9"
"2041290","1"
"1116239","2"
"1445896","7"
"1108660","1"
"462752","9"
"1361361","1"
"1350212","7"
"1425019","9"
"2057185","1"
"438840","9"
"459949","7"
"1333486","2"
"2039868","2"
"422137","7"
"465068","9"
"2076109","2"
"1417361","1"
"1344205","2"
"2070592","7"
"1108085","2"
"1255203","7"
"1354965","7"
"454283","5"
"1335796","2"
"2049056","2"
"1354001","2"
"2052920","1"
"1138118","2"
"1258898","2"
"442474","2"
"2073249","2"
"1382607","2"
"464535","2"
"1378800","7"
"1342578","2"
"1259754","2"
"445177","7"
"1355331","5"
"1384173","7"
"467080","7"
"1241796","2"
"1413438","2"
"442183","5"
"1395575","7"
"1417312","5"
"2036514","2"
"445005","2"
"1139147","5"
"1330707","9"
"2056290","7"
"2044730","2"
"1259519","2"
"2045716","9"
"2074173","5"
"1361882","1"
"1443562","1"
"1143424","1"
"2037956","2"
"444136","1"
"1418268","1"
"1334162","7"
"442354","1"
"1446674","2"
"1395680","7"
"1112753","9"
"1423092","9"
"1431778","2"
"441690","2"
"1125105","1"
"466152","2"
"1395598","2"
"1386745","1"
"1365176","7"
"1338746","2"
"432737","2"
"1390788","7"
"1142444","2"
"1382804","2"
"1434965","7"
"1358196","1"
"1264816","1"
"1420800","9"
"1357038","7"
"1400059","7"
"1134810","1"
"439464","7"
"1342194","2"
"1134457","9"
"1394254","2"
"1362487","2"
"1425318","9"
"1438395","5"
"452772","2"
"1336604","2"
"1329785","2"
"448025","7"
"2042608","2"
"1406450","7"
"1265817","2"
"1111288","1"
"1271084","2"
"1396370","7"
"1404911","7"
"447893","1"
"2078050","2"
"429375","7"
"1410170","9"
"1251799","7"
"1138465","1"
"1345311","7"
"1368438","2"
"1140999","1"
"1376849","5"
"1271323","7"
"465013","5"
"1280485","2"
"1406172","1"
"1420445","1"
"2075560","2"
"2048332","1"
"1284927","7"
"1440443","9"
"1358715","2"
"1404729","7"
"1400986","7"
"468597","9"
"1363495","2"
"1249888","7"
"1393604","5"
"467961","2"
"1116781","2"
"1406850","7"
"1365308","2"
"1375470","7"
"432654","2"
"1283081","7"
"1271260","5"
"2069323","2"
"1111756","1"
"1255032","9"
"468053","2"
"2051813","7"
"1130561","1"
"1267882","1"
"1135277","7"
"2036855","9"
"424117","2"
"1360162","1"
"1143016","1"
"467896","5"
"1137090","5"
"2044262","1"
"1250354","2"
"1442192","5"
"1246700","2"
"1351296","2"
"435977","7"
"451747","5"
"1285141","5"
"420769","5"
"1367001","9"
"1375563","2"
"2076635","7"
"1262538","5"
"461094","9"
"1382402","1"
"430659","2"
"1434276","2"
"1421171","1"
"427688","2"
"471199","7"
"457069","9"
"2040056","7"
"452020","1"
"1416898","5"
"1398766","7"
"1427958","7"
"1428069","2"
"1385601","2"
"1253357","2"
"2076540","2"
"432448","2"
"2037200","7"
"1124193","2"
"1435244","1"
"465035","2"
"2042195","2"
"453647","5"
"1448742","7"
"1242127","2"
"2062613","1"
"1123627","7"
"1356816","2"
"1343336","1"
"470715","1"
"1358522","7"
"2054478","7"
"1444654","2"
"1145907","2"
"1378527","1"
"1367706","1"
"1268333","7"
"1442195","5"
"2051054","1"
"464407","7"
"1347576","2"
"1380163","2"
"1421286","7"
"1108484","1"
"452429","2"
"1135615","1"
"1398148","9"
"464142","1"
"426246","2"
"1144353","1"
"1439625","2"
"1347226","1"
"1351820","2"
"1447118","2"
"1249541","1"
"1361474","2"
"1410529","2"
"421577","5"
"1126229","1"
"2055904","2"
"1332463","2"
"1413189","2"
"1340210","7"
"1398931","1"
"1273728","9"
"1400018","2"
"1404675","2"
"2054664","1"
"1134781","1"
"1441743","2"
"1449920","7"
"460007","2"
"461142","7"
"1107291","1"
"1362064","1"
"1425809","2"
"1268231","7"
"1361557","7"
"1406325","7"
"1335502","1"
"1424302","5"
"1383335","7"
"1426424","2"
"1252348","2"
"1277536","1"
"435836","2"
"1258625","2"
"1436785","2"
"1128958","7"
"1138945","2"
"1370004","7"
