"sid","recommend_mode"
"1348035","3"
"1268894","3"
"429614","6"
"1250380","6"
"2068448","6"
"1388170","3"
"1132798","3"
"1363756","3"
"1271521","3"
"1261476","3"
"468402","3"
"1385225","6"
"1443038","6"
"458107","3"
"1280598","3"
"1275572","3"
"1129690","3"
"1122049","3"
"1133005","3"
"1243195","3"
"451655","3"
"1443851","3"
"1280509","3"
"432828","3"
"1377293","3"
"1380082","6"
"2038705","3"
"2071774","3"
"470922","3"
"2070038","3"
"443457","3"
"437302","3"
"1270279","3"
"1343874","3"
"471619","3"
"1410729","3"
"2045256","6"
"1111365","3"
"447629","3"
"1437841","3"
"1137283","3"
"1333208","3"
"456976","6"
"1268710","3"
"1277192","3"
"466759","6"
"1348058","3"
"1362646","3"
"2078611","3"
"1386596","3"
"1358372","3"
"1414870","3"
"1254636","3"
"438620","3"
"1387974","2"
"1351840","3"
"1340422","3"
"1118350","6"
"1111601","6"
"1343681","3"
"1121731","3"
"1276538","3"
"1273301","3"
"1437679","3"
"1436725","3"
"1344589","3"
"433958","6"
"1360289","3"
"1363065","3"
"1124221","3"
"1124578","3"
"453908","3"
"1373599","3"
"1265706","3"
"1125234","3"
"2041919","3"
"1421573","3"
"1349078","5"
"1107533","3"
"1357932","3"
"1355742","2"
"1407411","3"
"1444874","3"
"1414104","3"
"1139179","3"
"1275730","3"
"1433272","3"
"462242","3"
"457492","3"
"1331513","3"
"1382227","3"
"1272761","3"
"1364585","3"
"1342131","3"
"1247577","6"
"1111460","3"
"1144966","3"
"2041378","6"
"2038348","3"
"2049398","3"
"1260597","3"
"1390986","3"
"465309","3"
"1115936","3"
"1139497","3"
"1374951","3"
"1107480","3"
"1284701","3"
"465724","3"
"1260786","3"
"1279327","3"
"444323","3"
"1109664","3"
"2040269","3"
"1359431","3"
"422753","3"
"1369092","3"
"1128736","6"
"1436468","3"
"454089","3"
"461705","3"
"2053358","3"
"2075366","3"
"437969","3"
"1141797","3"
"1389853","3"
"1269101","3"
"2078731","6"
"1408550","3"
"1382828","6"
"2044043","3"
"1375335","7"
"1244056","3"
"1371248","3"
"1112042","3"
"1412106","6"
"1385841","3"
"1123204","3"
"436124","3"
"1394529","3"
"444460","6"
"454390","3"
"1356858","3"
"461516","3"
"1365611","3"
"425505","3"
"2051152","3"
"1381025","3"
"1142075","3"
"1127989","3"
"2069522","3"
"439007","3"
"468445","3"
"433186","3"
"1268220","3"
"1356630","6"
"470108","3"
"429648","3"
"1248336","6"
"1269952","3"
"1113010","3"
"1126300","3"
"1408793","3"
"1271275","3"
"1243294","3"
"2068844","3"
"1426997","3"
"1242037","3"
"455317","3"
"1133700","3"
"1346007","3"
"1429193","3"
"442254","3"
"1125242","3"
"1337964","3"
"2071135","3"
"1391329","3"
"1430274","3"
"1411533","3"
"1256448","3"
"1341188","3"
"458206","3"
"422292","3"
"1132356","3"
"2073951","6"
"445372","6"
"1264601","3"
"425103","5"
"1448478","3"
"442297","3"
"1367687","3"
"1424035","3"
"1339422","6"
"1348500","3"
"1111005","3"
"1444360","3"
"1363824","3"
"1421871","3"
"430134","3"
"1255649","3"
"1121194","3"
"2070380","6"
"1368256","3"
"1142080","6"
"1255969","3"
"1399884","3"
"1115436","3"
"453836","3"
"451996","5"
"1447117","3"
"1434780","3"
"1386288","3"
"1106969","6"
"1442128","3"
"1431254","3"
"1425222","3"
"1386904","3"
"447616","3"
"462479","3"
"1412544","3"
"1402961","3"
"2059813","3"
"1396767","3"
"1353458","3"
"1343969","3"
"1395929","3"
"1253467","3"
"459493","1"
"464036","3"
"462733","3"
"1422423","6"
"1348339","2"
"1128610","3"
"1362548","3"
"1384200","3"
"2073377","3"
"459273","3"
"1393640","3"
"466370","3"
"434844","3"
"1108846","3"
"427075","3"
"1341461","3"
"1117320","3"
"1266436","3"
"1358657","3"
"2073943","3"
"1114672","3"
"1429381","3"
"1358110","3"
"1273810","3"
"1275351","3"
"1247684","3"
"2064308","3"
"1449615","3"
"1375658","3"
"429611","3"
"429455","3"
"1445521","3"
"466959","3"
"1122709","3"
"1389931","2"
"1383397","3"
"1438769","3"
"1419644","3"
"1336091","3"
"1140345","6"
"1424043","3"
"1377075","3"
"1124595","3"
"445894","3"
"1403576","3"
"1258644","3"
"1253893","3"
"1262631","3"
"1328789","3"
"447241","3"
"1144438","3"
"1127905","3"
"1443677","3"
"1106544","3"
"1130563","3"
"1278405","3"
"422643","3"
"1262346","3"
"1340232","3"
"1357455","3"
"1425317","3"
"1142740","3"
"1401698","6"
"452729","3"
"437037","3"
"1405267","3"
"1118237","3"
"428606","3"
"2057139","3"
"1400148","3"
"1282102","3"
"2070213","3"
"1118887","3"
"1110304","3"
"1434857","3"
"1251410","6"
"2035822","3"
"1398634","3"
"1356381","3"
"1258530","3"
"1260624","3"
"1391997","3"
"2054101","6"
"1388827","3"
"464181","3"
"1378122","3"
"1342602","3"
"1249072","3"
"1399796","3"
"458617","3"
"1400567","3"
"1282121","3"
"1284188","3"
"2079995","3"
"446088","3"
"1432812","3"
"431411","3"
"2076918","3"
"469656","3"
"2078733","3"
"2049301","7"
"1405681","3"
"1280295","3"
"1379101","3"
"2073345","3"
"1338123","3"
"1407251","3"
"1132547","3"
"1347781","3"
"1132734","3"
"2066838","3"
"438545","3"
"1400146","3"
"1434570","3"
"459736","3"
"1330271","3"
"1401837","3"
"1353362","3"
"1445817","3"
"1406044","3"
"1263115","3"
"1445695","3"
"1449957","3"
"1276341","3"
"1247049","6"
"2053408","6"
"2052240","3"
"424927","3"
"1282861","3"
"1272704","3"
"432856","3"
"2060154","3"
"1406854","3"
"1385562","3"
"1412448","3"
"1329333","3"
"1263675","3"
"1244750","3"
"1123185","3"
"1349569","3"
"1400402","3"
"1268773","3"
"1394110","3"
"1127661","3"
"1280061","3"
"465902","3"
"1130458","3"
"447749","3"
"459821","3"
"1409750","3"
"1367958","3"
"1275949","3"
"1269417","3"
"1340389","3"
"1429873","3"
"467705","3"
"1142157","3"
"1348608","6"
"1416770","3"
"1117669","3"
"1348518","3"
"1285588","3"
"469580","3"
"1402202","3"
"445523","6"
"1433321","3"
"1285413","3"
"1360280","3"
"2051355","3"
"457415","3"
"445605","3"
"2065263","3"
"1136571","3"
"1112025","3"
"1112658","3"
"452983","3"
"1264017","3"
"1249889","3"
"459296","3"
"444149","3"
"435863","3"
"1377041","3"
"2051043","3"
"1381166","3"
"1343197","3"
"1446797","3"
"1386913","3"
"452234","3"
"2047078","3"
"1123868","3"
"1141971","6"
"1363323","6"
"468116","3"
"471257","3"
"1257142","3"
"1248480","3"
"427936","3"
"1120436","3"
"2051846","3"
"2046431","3"
"1387667","3"
"1247533","3"
"1143083","3"
"1355001","3"
"1258585","3"
"440662","3"
"1420201","3"
"1348029","3"
"1111404","3"
"1137311","3"
"2035866","3"
"2069642","6"
"1371221","3"
"1138525","3"
"2057431","3"
"1335280","3"
"1401784","6"
"470102","3"
"1127108","3"
"450691","3"
"428524","3"
"1408161","3"
"435557","3"
"1112065","3"
"2077071","3"
"1430207","3"
"1376952","3"
"2052190","3"
"1429043","3"
"1437350","3"
"449096","3"
"1115103","3"
"1259203","3"
"1247119","3"
"448616","3"
"1364509","3"
"1434632","3"
"1131220","2"
"420488","3"
"1423577","3"
"1122887","3"
"454255","6"
"1250280","3"
"1255104","3"
"429618","3"
"1357751","6"
"1362290","3"
"1258628","3"
"2036271","3"
"1114470","3"
"1254720","3"
"1343212","3"
"2035590","3"
"1389896","3"
"1420436","3"
"421572","6"
"1428745","3"
"1284280","6"
"1266113","6"
"1376877","3"
"1379008","3"
"1256699","3"
"1350527","3"
"1281173","3"
"1385950","3"
"428017","3"
"1110307","6"
"1370823","3"
"421052","3"
"1253213","3"
"1253030","3"
"1374283","3"
"1246327","3"
"1408717","3"
"435359","3"
"458386","6"
"1397598","3"
"439289","9"
"1283299","3"
"1409079","3"
"1446810","3"
"2065746","3"
"1134037","6"
"1133663","3"
"1271634","3"
"1350571","3"
"1144148","3"
"1118310","3"
"1443927","3"
"1335160","3"
"453567","3"
"1404425","3"
"1441143","6"
"1419331","3"
"451319","3"
"1284973","3"
"1278956","3"
"1380258","3"
"463545","3"
"2055926","3"
"1243328","3"
"1331049","3"
"462235","3"
"2068184","3"
"1146114","6"
"1249460","3"
"1349671","3"
"1127132","3"
"443338","3"
"1354869","3"
"1127601","3"
"1442071","3"
"1413788","3"
"1127561","3"
"428779","3"
"439264","3"
"1358597","3"
"439520","3"
"1256589","3"
"438494","3"
"1399078","3"
"2059075","3"
"2046915","3"
"443802","3"
"2046730","3"
"1335754","3"
"1270214","3"
"1274983","3"
"1146213","3"
"466765","6"
"1356819","3"
"1394072","3"
"1396091","6"
"2062479","3"
"1376271","3"
"2047802","3"
"468051","6"
"1430531","3"
"1401487","3"
"1388835","3"
"2037776","3"
"1270758","3"
"1350993","3"
"1433253","3"
"446080","3"
"2075278","3"
"1332490","3"
"1119136","3"
"1395909","3"
"1275651","3"
"1333909","3"
"1447965","3"
"1425648","3"
"1381348","3"
"1386520","3"
"2070756","3"
"1348834","3"
"2074069","3"
"469050","3"
"1333620","3"
"1346419","3"
"1417265","3"
"1141587","3"
"1442659","3"
"1137307","3"
"1338154","3"
"1285604","3"
"1339170","3"
"1351741","3"
"1255100","6"
"1360599","3"
"460699","3"
"441235","3"
"1345056","3"
"1387733","3"
"1329374","3"
"423089","3"
"1441771","3"
"2056743","6"
"1431406","3"
"1283080","3"
"1337626","3"
"423781","9"
"1436580","6"
"1284565","3"
"1417704","3"
"425531","3"
"2052548","3"
"1118119","3"
"447386","3"
"428673","3"
"1382753","3"
"1257053","3"
"1356498","3"
"1284705","3"
"431007","3"
"1145183","3"
"1352184","3"
"1374338","3"
"1420328","3"
"2043418","3"
"1259188","3"
"1408956","6"
"1440326","3"
"461774","3"
"1382744","3"
"1398072","3"
"444876","3"
"1137840","3"
"1259969","3"
"1126554","3"
"1409658","5"
"1110479","3"
"464668","3"
"443906","6"
"1338905","3"
"1116474","6"
"424891","3"
"1123137","3"
"1106759","3"
"1243246","3"
"1330999","3"
"1349051","3"
"2069461","3"
"1436548","3"
"440999","3"
"465874","3"
"444501","3"
"1108429","3"
"1449660","3"
"1118072","3"
"1274677","3"
"1421041","3"
"1395325","3"
"1277447","3"
"1416663","3"
"1350496","3"
"1119100","3"
"1429631","6"
"1347467","3"
"1385236","3"
"1379194","3"
"2042236","3"
"1419257","3"
"1112107","3"
"450648","3"
"456162","3"
"465776","6"
"1336988","3"
"1247018","3"
"1414573","3"
"1372664","3"
"1137946","5"
"1245762","3"
"426998","3"
"1140860","3"
"2079697","3"
"1360183","3"
"1424533","6"
"1364433","3"
"1257737","3"
"1269280","3"
"1384262","7"
"1249604","6"
"439659","3"
"1116356","3"
"1336897","3"
"1441171","6"
"1357472","3"
"1416534","6"
"439088","3"
"1371659","3"
"1348692","3"
"1363989","3"
"462371","3"
"464029","3"
"1334194","3"
"467261","3"
"1375439","6"
"443350","3"
"1271638","3"
"1381928","3"
"1437253","3"
"1449326","3"
"1275067","6"
"427415","6"
"1250566","3"
"1345573","3"
"1363724","3"
"429885","3"
"437329","3"
"1376356","6"
"1394539","6"
"1280777","3"
"442068","3"
"2056718","3"
"428780","3"
"1353750","3"
"1341354","3"
"1400581","3"
"1394731","3"
"1418023","7"
"1344994","3"
"1271595","3"
"1442436","3"
"1433418","7"
"466178","6"
"1440021","3"
"426604","3"
"1144983","3"
"1279644","3"
"1425789","3"
"1389342","3"
"1329998","3"
"1125754","3"
"2057546","3"
"1393841","3"
"431627","2"
"1380752","3"
"1410635","3"
"451029","3"
"1107387","3"
"1425227","6"
"1344104","3"
"1332086","3"
"1122810","3"
"1428011","3"
"1350563","3"
"1283123","6"
"1109029","3"
"1351671","3"
"1142159","3"
"455782","3"
"1383221","3"
"1268270","3"
"2069516","3"
"1126082","6"
"441160","3"
"1121590","3"
"1110416","3"
"1273150","3"
"1250221","3"
"458903","3"
"447325","3"
"1343110","3"
"2047263","3"
"1439919","3"
"1399146","3"
"1397089","3"
"1332037","3"
"1133000","3"
"443874","3"
"1117828","3"
"1330087","3"
"1241508","3"
"1119475","3"
"439140","3"
"1136847","6"
"454400","3"
"1107789","3"
"1284461","3"
"1109204","3"
"1391455","3"
"1447341","9"
"1267934","3"
"1440018","3"
"1361702","3"
"1366531","3"
"451992","6"
"1442888","6"
"1441740","3"
"1433395","3"
"1398446","3"
"1268060","3"
"1423685","3"
"1349855","3"
"1358332","3"
"1256502","3"
"1106498","3"
"1266651","3"
"1381959","3"
"1336729","3"
"1440793","3"
"1247173","3"
"1390222","6"
"2059166","6"
"1358363","6"
"466676","3"
"1401176","3"
"1248902","3"
"1446558","3"
"2071998","3"
"1260268","3"
"431121","3"
"1420845","3"
"1259726","3"
"1271289","3"
"1269029","3"
"434800","3"
"440174","3"
"2073271","3"
"1258450","3"
"1263387","3"
"1278388","3"
"1425069","3"
"1137958","3"
"1140512","3"
"1434964","3"
"1430920","3"
"1114454","3"
"1337352","3"
"2043636","3"
"1246604","3"
"1429519","3"
"1357633","3"
"463384","3"
"464144","3"
"1259360","3"
"441031","3"
"1359802","3"
"458967","2"
"2047855","3"
"1262254","3"
"1364709","3"
"444137","3"
"1371481","3"
"1368684","3"
"1378915","3"
"435288","3"
"1384487","3"
"450725","3"
"1281717","3"
"1142546","3"
"2036980","3"
"1413210","3"
"1274594","3"
"2043630","3"
"1351633","3"
"1335441","3"
"1118219","3"
"456354","3"
"468489","3"
"2071161","3"
"1248859","6"
"1372699","3"
"462369","2"
"1427221","3"
"1363078","3"
"1383801","3"
"1336576","3"
"2059335","3"
"1278093","3"
"1422567","3"
"1110460","3"
"1114341","6"
"422291","6"
"1256966","3"
"1378634","3"
"1441595","3"
"1428818","3"
"1253228","3"
"1408113","3"
"1362347","3"
"457815","3"
"1144119","3"
"438917","3"
"439019","3"
"1116230","3"
"1396415","3"
"468700","3"
"1258363","6"
"1439781","3"
"1343176","3"
"451196","3"
"1126273","3"
"1141507","3"
"1128320","6"
"455925","3"
"1337261","5"
"451950","3"
"1135479","3"
"1363449","3"
"1418191","3"
"429343","3"
"428006","6"
"1281381","3"
"1257096","3"
"420518","3"
"1396204","3"
"454154","3"
"1255353","3"
"1144393","3"
"2043274","3"
"1345850","3"
"1266152","3"
"1413483","3"
"2078112","3"
"1117803","6"
"1123706","3"
"1263681","3"
"1333681","3"
"443785","6"
"1145803","3"
"1350792","3"
"1436619","3"
"1114805","3"
"1417113","3"
"1135201","3"
"2071915","3"
"1404891","3"
"1341153","3"
"1391959","3"
"1411534","3"
"1398699","3"
"1422073","3"
"2072779","3"
"421313","3"
"1431262","3"
"1426355","1"
"1364889","5"
"1370708","3"
"1133413","3"
"1133681","3"
"1359213","3"
"2059231","3"
"1245373","3"
"1241838","6"
"1283407","3"
"1256686","3"
"440669","3"
"1437162","3"
"1121447","3"
"1275270","3"
"1330874","3"
"1135520","6"
"1260499","3"
"2045188","3"
"1414348","3"
"1419172","3"
"461803","3"
"2054558","6"
"2038895","3"
"1243264","3"
"1376325","3"
"1274932","3"
"463249","3"
"1388487","3"
"1376283","3"
"1123871","3"
"452305","3"
"2052364","3"
"1371686","3"
"1387893","3"
"1253367","6"
"1339344","3"
"433664","3"
"2080600","3"
"1276492","3"
"1273300","3"
"1348914","3"
"1351003","6"
"427450","6"
"1275917","3"
"1251088","3"
"1264929","3"
"437156","3"
"2073461","6"
"1123039","3"
"1259675","3"
"1258229","3"
"1353576","3"
"1254489","3"
"2063512","3"
"1341776","3"
"1370054","6"
"1364324","3"
"448027","3"
"1263907","3"
"1250185","3"
"1436182","3"
"1345689","3"
"464314","3"
"1364907","1"
"1122118","3"
"2037167","3"
"1441966","3"
"1350465","6"
"445685","6"
"1419978","3"
"1377676","3"
"1409808","3"
"1399777","3"
"2046447","1"
"445641","3"
"1404876","3"
"1357722","3"
"1433403","3"
"1443911","3"
"469772","3"
"1247170","6"
"438427","3"
"1270407","3"
"438282","3"
"1358726","3"
"2053932","3"
"1285650","6"
"1413293","7"
"1369716","3"
"433719","6"
"1343229","3"
"1386599","3"
"448128","5"
"425935","3"
"1380502","3"
"1358605","3"
"1382261","1"
"1415858","3"
"425702","3"
"1424267","3"
"1270693","3"
"1277353","3"
"1253490","6"
"1437195","3"
"1407792","3"
"1270337","3"
"1406792","3"
"434826","6"
"1242101","3"
"1145835","3"
"1418080","3"
"1355011","3"
"1371354","3"
"2070159","3"
"470024","3"
"430149","3"
"1428003","3"
"1131379","3"
"1343255","3"
"1339664","3"
"2061141","3"
"1373945","3"
"1403332","3"
"1258810","3"
"1405864","3"
"1393652","3"
"1371067","3"
"2040555","3"
"1399576","6"
"452119","3"
"1358067","3"
"420211","3"
"1348445","3"
"1254023","3"
"463816","3"
"1348276","6"
"1404013","3"
"437337","6"
"1420701","7"
"1134297","3"
"1418150","3"
"1446554","6"
"1278944","3"
"466912","3"
"2044561","3"
"1112687","3"
"1116762","6"
"1433999","3"
"1144501","3"
"1409706","3"
"1434257","6"
"1353282","3"
"455010","3"
"1264107","6"
"1248050","3"
"1380366","3"
"1358232","3"
"1409546","3"
"1108914","3"
"1120901","3"
"429305","3"
"1272358","3"
"1404361","2"
"468188","3"
"1433255","3"
"463471","3"
"441184","3"
"1133549","3"
"420345","3"
"435463","3"
"460695","3"
"1281714","3"
"1411858","3"
"1269790","3"
"1367707","6"
"1285139","6"
"464424","3"
"1417786","3"
"424780","3"
"1271167","3"
"1417329","3"
"461017","6"
"1408906","6"
"1362776","3"
"1374739","3"
"2069824","3"
"1425090","3"
"1369196","3"
"1360399","6"
"1261306","3"
"1123566","3"
"1396942","3"
"1340245","3"
"1281592","3"
"1440412","3"
"1410854","3"
"1259524","6"
"1332176","3"
"446039","3"
"1361131","3"
"2059208","3"
"1144648","3"
"1351884","3"
"444672","3"
"1408277","3"
"1449032","3"
"463331","3"
"1398831","3"
"2042929","3"
"1388393","3"
"442878","3"
"1278303","3"
"1429642","3"
"422497","3"
"1342452","3"
"1442032","3"
"1374030","3"
"1279918","3"
"1356360","3"
"1350452","3"
"454602","3"
"1389972","6"
"1128826","3"
"464976","3"
"446713","3"
"1117812","3"
"1126691","3"
"2069234","3"
"1385533","3"
"1396570","3"
"1275861","6"
"1242793","3"
"2061024","3"
"2043617","3"
"432405","6"
"1400459","3"
"1366314","3"
"1447507","3"
"436202","3"
"1249900","3"
"430312","3"
"1421447","3"
"426731","3"
"1263020","3"
"1335907","3"
"1418703","3"
"464956","3"
"1244346","3"
"1391825","3"
"446945","3"
"1364885","1"
"1422572","3"
"425077","6"
"1112299","3"
"436080","3"
"470457","3"
"437607","6"
"1251953","3"
"2049218","3"
"2043593","3"
"1386552","6"
"463948","3"
"1338481","3"
"1253442","3"
"1145260","6"
"1384908","3"
"2040264","6"
"1401268","3"
"1443559","3"
"1338033","3"
"451185","3"
"1368274","3"
"2070200","3"
"1397196","3"
"1373229","3"
"1138331","3"
"448596","3"
"442709","3"
"1355313","3"
"1343290","3"
"1266295","3"
"444388","3"
"432836","6"
"1447273","3"
"1138831","6"
"1351286","3"
"1127842","3"
"445509","3"
"2048903","3"
"2068301","6"
"424741","3"
"1419186","3"
"1363249","3"
"441139","3"
"2044562","3"
"2042874","3"
"1284952","3"
"470595","3"
"1425741","3"
"2042018","3"
"455922","5"
"1418356","3"
"1143499","3"
"1247270","3"
"447566","3"
"469910","3"
"1273117","3"
"1380512","3"
"442561","3"
"2043538","3"
"1424029","3"
"422605","6"
"1242876","3"
"1418861","6"
"2039525","3"
"448658","3"
"1279991","3"
"1253802","3"
"1268871","6"
"1368490","3"
"1341942","3"
"1143517","3"
"1133908","3"
"465184","6"
"1255487","3"
"1347168","3"
"1356608","3"
"2063409","3"
"2055290","3"
"1382287","3"
"460523","3"
"1415013","3"
"1256000","3"
"1446736","3"
"1394625","3"
"462287","3"
"456083","6"
"2075807","3"
"1137668","3"
"426287","3"
"1273817","3"
"448122","7"
"1410731","3"
"1330105","3"
"1272824","3"
"437922","3"
"1428131","3"
"1424164","6"
"1332013","3"
"456955","3"
"465115","6"
"1338194","3"
"1247492","3"
"2057651","3"
"470774","3"
"1123878","3"
"421425","3"
"1407279","3"
"1448385","3"
"443012","3"
"1365396","3"
"466964","3"
"1120115","3"
"2079619","3"
"1128572","3"
"1254946","3"
"1441780","3"
"455375","3"
"1342025","6"
"457843","3"
"1338843","3"
"428373","3"
"470056","3"
"1406339","3"
"1415796","3"
"1268029","3"
"439593","6"
"1384081","3"
"2065871","3"
"1446050","6"
"2071545","3"
"1256903","3"
"2080975","3"
"1439395","3"
"440232","3"
"1376172","3"
"1418296","3"
"1394584","3"
"1282189","3"
"1266859","3"
"1107222","3"
"1329033","3"
"1351722","3"
"1351096","3"
"1252241","3"
"1276282","3"
"1349484","3"
"1448169","3"
"1263825","3"
"1335267","3"
"1123710","3"
"1395703","9"
"422354","3"
"1428844","3"
"1391588","3"
"2057393","3"
"1449206","3"
"1138173","6"
"423912","3"
"1372511","3"
"1366875","3"
"462899","3"
"1391631","6"
"432352","6"
"1133218","3"
"1332146","3"
"1133278","3"
"1130583","6"
"1330485","3"
"1436467","3"
"1381095","3"
"2064148","3"
"1416416","3"
"452580","3"
"1443624","3"
"1120610","3"
"427027","6"
"2053280","3"
"2053759","3"
"1256342","3"
"1382158","3"
"1400779","3"
"443011","3"
"1285729","6"
"1338433","3"
"1430597","3"
"1251870","3"
"1241767","3"
"1272545","3"
"1416635","6"
"470153","3"
"1128012","3"
"1346517","3"
"1429276","3"
"1433159","3"
"1255951","3"
"2049719","2"
"1381237","3"
"466569","3"
"2072275","3"
"1405018","6"
"1341182","7"
"1121827","3"
"1280517","3"
"1343743","3"
"2056845","3"
"1341326","3"
"1367733","3"
"1132181","3"
"1366277","3"
"1264915","3"
"1264123","3"
"465182","6"
"1119786","3"
"1271078","3"
"1376174","3"
"1430610","3"
"1405380","3"
"1367968","6"
"1252562","3"
"434746","3"
"461612","3"
"464801","3"
"1334562","3"
"1405729","3"
"2051717","3"
"439437","3"
"1260110","3"
"1449214","9"
"420975","3"
"457811","3"
"1421708","3"
"1340427","3"
"1396009","6"
"1435864","6"
"1263756","6"
"422761","3"
"1398751","3"
"1350489","3"
"456246","3"
"1254228","3"
"455997","3"
"1268704","3"
"1245648","3"
"2036351","3"
"446142","3"
"1121295","6"
"1331503","3"
"1443370","3"
"1145240","3"
"1446856","3"
"1368360","3"
"1285473","5"
"1441431","3"
"1112643","3"
"1414476","3"
"452127","3"
"1330542","3"
"1330806","3"
"1138087","3"
"1258353","3"
"1108026","3"
"470636","5"
"433018","3"
"467580","3"
"1386542","3"
"1426277","3"
"1368072","3"
"453924","7"
"1244179","6"
"454054","6"
"1261160","6"
"1363479","3"
"1268665","3"
"1133069","3"
"1135286","3"
"2036543","3"
"1444969","3"
"1338356","6"
"1346722","3"
"434189","7"
"1279958","3"
"1337171","3"
"1427206","3"
"1283936","3"
"1380233","3"
"459262","6"
"1141233","3"
"459667","3"
"1401584","3"
"1336629","6"
"1340854","3"
"428021","6"
"1122451","3"
"1347995","3"
"438074","3"
"1269629","6"
"1121570","6"
"443402","3"
"1439179","3"
"1373008","3"
"1363684","3"
"1385554","3"
"424990","3"
"1127875","3"
"437085","3"
"2052550","3"
"1140874","3"
"1128812","3"
"1263221","3"
"1136325","3"
"2042328","6"
"1360345","3"
"428859","3"
"1416610","3"
"1371516","3"
"451866","3"
"1384001","3"
"1242805","2"
"1370238","3"
"1353541","3"
"1379959","3"
"1385893","3"
"1449200","3"
"457509","3"
"1258979","3"
"421140","3"
"1344326","3"
"1130559","3"
"435694","3"
"1284393","3"
"1111347","3"
"1264479","3"
"1365132","3"
"1389932","7"
"1408082","3"
"1136880","3"
"470675","3"
"1139150","3"
"449115","3"
"1244492","3"
"1404865","2"
"1111836","3"
"1275466","3"
"1262865","3"
"1377963","6"
"1379184","6"
"422869","3"
"1144512","3"
"1441255","3"
"1267961","6"
"1117353","3"
"1280802","3"
"446969","6"
"1114031","3"
"425797","3"
"1335268","3"
"2055824","6"
"470719","6"
"2053260","3"
"1442038","3"
"1261942","3"
"1400008","3"
"2056034","6"
"1360759","6"
"1269617","3"
"1338465","3"
"1132644","3"
"1252074","3"
"1348676","3"
"1127301","3"
"1344608","3"
"455494","6"
"1410513","6"
"1377213","3"
"1437437","3"
"1347130","3"
"1363643","3"
"1271079","3"
"1366393","3"
"1386390","3"
"1448586","3"
"1112011","6"
"1122867","3"
"1272195","3"
"1135046","3"
"1404110","6"
"1436391","3"
"2071992","3"
"1360935","3"
"2038535","3"
"1447113","3"
"1411499","3"
"1443016","3"
"1341363","3"
"1338093","3"
"1259641","3"
"1407778","3"
"1132273","3"
"453750","3"
"1436121","3"
"2050855","3"
"1334819","6"
"1363688","3"
"1372726","3"
"1248797","6"
"1430110","3"
"1438609","3"
"1247349","3"
"435575","3"
"1341783","3"
"2069732","3"
"1245402","3"
"435519","3"
"1349733","3"
"427655","6"
"1393512","6"
"1255067","3"
"1134891","3"
"1436673","3"
"448835","3"
"1427278","3"
"1389115","3"
"1372515","3"
"1400265","3"
"1276130","3"
"1142908","6"
"1272898","3"
"471155","6"
"459159","3"
"2050947","3"
"468745","3"
"1355792","3"
"1378140","3"
"1449166","3"
"1394490","3"
"1275769","3"
"1401860","3"
"461755","6"
"1277770","3"
"422048","6"
"437602","3"
"1246828","3"
"1423448","3"
"2080060","3"
"1125999","3"
"2058963","6"
"432864","3"
"1244728","3"
"1113567","3"
"462108","3"
"1129172","3"
"1368113","3"
"1447819","3"
"1419404","3"
"1129050","3"
"452824","3"
"1132813","3"
"1366988","3"
"1393617","3"
"1376501","3"
"1128665","3"
"1330584","6"
"428778","3"
"439970","3"
"1371606","3"
"462666","3"
"1285559","3"
"1397006","3"
"1123818","6"
"1377433","3"
"1425312","3"
"1391505","6"
"1381176","7"
"1329856","3"
"1433511","3"
"1256512","3"
"2054800","3"
"1339020","6"
"1443190","3"
"1440692","3"
"1343445","3"
"438498","3"
"1443250","3"
"1412102","3"
"1127133","3"
"1405302","3"
"2044005","3"
"451372","3"
"469314","3"
"429817","3"
"1398690","3"
"1395356","3"
"1399241","3"
"1261417","3"
"1370757","2"
"1448850","3"
"1107710","3"
"1112201","3"
"435107","3"
"470161","3"
"2040206","3"
"1266219","3"
"1379522","3"
"2046044","3"
"1389804","3"
"1338459","3"
"1336842","3"
"1433755","3"
"1387599","3"
"1386702","3"
"2065506","3"
"427288","3"
"1265876","3"
"1390566","3"
"465834","3"
"1336936","3"
"1278348","2"
"1125658","3"
"1368037","3"
"1358429","3"
"1415980","3"
"445327","6"
"453383","3"
"1330090","3"
"1424125","3"
"1363044","3"
"444132","3"
"1366436","3"
"1441868","3"
"1425466","3"
"1336903","3"
"2044876","3"
"1275478","3"
"1394256","6"
"1407141","3"
"1418999","3"
"1284346","3"
"2035570","3"
"1124044","3"
"448053","6"
"1110611","3"
"1285813","3"
"1425801","3"
"2065267","3"
"2049985","3"
"455464","3"
"1418174","3"
"421747","6"
"1387175","3"
"1277219","3"
"1243356","3"
"1438550","3"
"1433405","3"
"2045372","6"
"1112062","3"
"420672","3"
"1249526","3"
"1362187","3"
"2074968","3"
"2078073","6"
"1389034","3"
"1115938","3"
"2066411","3"
"2079463","3"
"1143794","3"
"420246","3"
"1413979","3"
"1253875","2"
"1427469","3"
"1349971","3"
"1146107","3"
"1439605","6"
"1387977","6"
"454340","3"
"1429875","3"
"1355273","3"
"1401645","3"
"1343108","3"
"1410196","3"
"2067760","3"
"1117029","3"
"1262878","3"
"1340920","3"
"455515","3"
"2041990","6"
"425180","6"
"1243039","3"
"1348911","3"
"421237","3"
"456316","3"
"441896","6"
"2057744","3"
"1115236","3"
"1358953","3"
"1273824","3"
"1409957","3"
